Date,Mkt-RF,SMB,HML,RF,Mkt
19850711,0.0034,0.0025,-0.0031,0.00028,0.00368
19850712,0.0021,0.0014,0.0002,0.00028,0.00238
19850715,-0.0015,0.0037,0.0005,0.00028,-0.00122
19850716,0.0098,-0.001,-0.0056,0.00028,0.01008
19850717,0.0037,0.0021,-0.0052,0.00028,0.00398
19850718,-0.0057,0.0042,0,0.00028,-0.00542
19850719,0.003,0.0042,0.0005,0.00028,0.00328
19850722,-0.0045,0.0009,-0.0055,0.00028,-0.00422
19850723,-0.0084,0.0069,-0.0116,0.00028,-0.00812
19850724,-0.0062,0.0015,0.0031,0.00028,-0.00592
19850725,0.0008,-0.0007,0.0005,0.00028,0.00108
19850726,0.0011,-0.0011,-0.0003,0.00028,0.00138
19850729,-0.0139,0.0034,0.0022,0.00028,-0.01362
19850730,0.0005,-0.0037,0.0029,0.00028,0.00078
19850731,0.0049,-0.0024,-0.0044,0.00028,0.00518
19850801,0.0069,-0.0006,-0.0044,0.00025,0.00715
19850802,-0.0023,0.0047,0.0006,0.00025,-0.00205
19850805,-0.0053,-0.0031,0.0003,0.00025,-0.00505
19850806,-0.012,0.0028,0.0009,0.00025,-0.01175
19850807,-0.0029,-0.0028,0.0046,0.00025,-0.00265
19850808,0.007,-0.0039,0.0037,0.00025,0.00725
19850809,-0.0023,0.0016,-0.0013,0.00025,-0.00205
19850812,-0.0034,-0.0012,0.0011,0.00025,-0.00315
19850813,-0.0019,-0.0002,0.0037,0.00025,-0.00165
19850814,0.0009,0.0004,0.0019,0.00025,0.00115
19850815,-0.0006,0.0019,0.0036,0.00025,-0.00035
19850816,-0.0056,0.0002,-0.0006,0.00025,-0.00535
19850819,0.0011,-0.0027,0.0033,0.00025,0.00135
19850820,0.0067,-0.0049,-0.0005,0.00025,0.00695
19850821,0.0048,-0.0008,-0.0009,0.00025,0.00505
19850822,-0.0076,0.0046,0.0034,0.00025,-0.00735
19850823,-0.0012,0.0018,0.0014,0.00025,-0.00095
19850826,0.0012,-0.0022,-0.0002,0.00025,0.00145
19850827,0.0033,-0.0018,-0.0021,0.00025,0.00355
19850828,0.0031,-0.0017,0,0.00025,0.00335
19850829,0.0007,0.0008,0.0017,0.00025,0.00095
19850830,-0.0005,0.0039,0.003,0.00025,-0.00025
19850903,-0.0043,-0.0019,0.0008,0.00032,-0.00398
19850904,-0.0033,0,0.0025,0.00032,-0.00298
19850905,-0.0004,-0.0005,0.0005,0.00032,-0.00008
19850906,0.0041,-0.0013,-0.0048,0.00032,0.00442
19850909,0.0007,-0.0015,-0.0014,0.00032,0.00102
19850910,-0.0075,0.0011,0.0011,0.00032,-0.00718
19850911,-0.0103,0.0011,0.0026,0.00032,-0.00998
19850912,-0.0079,0.0007,-0.0025,0.00032,-0.00758
19850913,-0.006,-0.0043,0.0017,0.00032,-0.00568
19850916,-0.0014,-0.0033,0.0005,0.00032,-0.00108
19850917,-0.0093,-0.0037,0.0057,0.00032,-0.00898
19850918,0.0007,-0.0026,0.0004,0.00032,0.00102
19850919,0.0091,0,-0.0027,0.00032,0.00942
19850920,-0.0046,0.007,-0.0002,0.00032,-0.00428
19850923,0.0091,-0.0057,-0.0035,0.00032,0.00942
19850924,-0.0076,0.004,0.0026,0.00032,-0.00728
19850925,-0.0101,0.0039,0.0041,0.00032,-0.00978
19850926,0.0007,-0.0066,0.004,0.00032,0.00102
19850930,0.0026,-0.0033,0.0016,0.00032,0.00292
19851001,0.0136,-0.0083,0.0002,0.00028,0.01388
19851002,-0.0039,0.0024,0.0069,0.00028,-0.00362
19851003,0.0011,-0.0008,0.0038,0.00028,0.00138
19851004,-0.0053,0.0038,0.0047,0.00028,-0.00502
19851007,-0.0068,0.0014,0.0018,0.00028,-0.00652
19851008,-0.0013,-0.0031,0.004,0.00028,-0.00102
19851009,0.0034,-0.0006,-0.0004,0.00028,0.00368
19851010,0.0024,0.0003,-0.0016,0.00028,0.00268
19851011,0.0078,-0.0019,-0.0059,0.00028,0.00808
19851014,0.0101,-0.005,-0.006,0.00028,0.01038
19851015,-0.0012,0.0025,-0.0011,0.00028,-0.00092
19851016,0.0084,-0.0048,-0.0034,0.00028,0.00868
19851017,0.0004,0.0039,-0.0028,0.00028,0.00068
19851018,-0.0023,0.0025,0.0001,0.00028,-0.00202
19851021,-0.0009,-0.0025,0.0022,0.00028,-0.00062
19851022,0.0051,-0.0035,-0.0023,0.00028,0.00538
19851023,0.0046,-0.0018,0.0008,0.00028,0.00488
19851024,-0.002,0.0038,0.0009,0.00028,-0.00172
19851025,-0.0051,0.0024,0.0037,0.00028,-0.00482
19851028,0.0007,-0.0036,0.0034,0.00028,0.00098
19851029,0.0071,-0.0028,-0.0022,0.00028,0.00738
19851030,0.0042,-0.0014,0.0001,0.00028,0.00448
19851031,-0.0006,0.0019,0.0013,0.00028,-0.00032
19851101,0.0073,-0.0033,-0.0022,0.0003,0.0076
19851104,-0.0004,0.001,0.0003,0.0003,-0.0001
19851105,0.0058,-0.003,-0.0041,0.0003,0.0061
19851106,0.0029,0.0009,-0.0028,0.0003,0.0032
19851107,0.0002,0.002,0.0003,0.0003,0.0005
19851108,0.0068,0.0009,0,0.0003,0.0071
19851111,0.0152,-0.0093,-0.0028,0.0003,0.0155
19851112,0.005,0.0025,-0.0005,0.0003,0.0053
19851113,-0.0046,0.0017,-0.0013,0.0003,-0.0043
19851114,0.0084,-0.0034,0.0009,0.0003,0.0087
19851115,-0.0032,0.0064,-0.0011,0.0003,-0.0029
19851118,0.0019,-0.0036,-0.0049,0.0003,0.0022
19851119,0.0005,0.0057,0.0001,0.0003,0.0008
19851120,0.001,-0.0016,-0.001,0.0003,0.0013
19851121,0.0108,-0.003,-0.0014,0.0003,0.0111
19851122,0.0016,0.0042,0.0003,0.0003,0.0019
19851125,-0.0055,0.0017,0.0014,0.0003,-0.0052
19851126,0.0013,-0.0002,-0.0014,0.0003,0.0016
19851127,0.0081,-0.0017,-0.0063,0.0003,0.0084
19851129,-0.0002,0.0039,-0.0007,0.0003,0.0001
19851202,-0.0075,0.0058,-0.0001,0.00031,-0.00719
19851203,0.002,0.0001,-0.0001,0.00031,0.00231
19851204,0.0149,-0.004,-0.0057,0.00031,0.01521
19851205,-0.0005,0.0036,-0.0028,0.00031,-0.00019
19851206,-0.0052,-0.0008,0.0009,0.00031,-0.00489
19851209,0.0057,-0.0056,-0.0049,0.00031,0.00601
19851210,0.001,-0.0013,-0.0046,0.00031,0.00131
19851211,0.0088,-0.0042,-0.0023,0.00031,0.00911
19851212,0.0023,0.0029,-0.0017,0.00031,0.00261
19851213,0.0138,-0.0041,-0.0027,0.00031,0.01411
19851216,0.0077,-0.0067,-0.0014,0.00031,0.00801
19851217,-0.0061,-0.0007,0.0088,0.00031,-0.00579
19851218,-0.0044,0.0002,0.0043,0.00031,-0.00409
19851219,0.0002,0.0009,-0.0002,0.00031,0.00051
19851220,0.0038,0.0026,-0.0008,0.00031,0.00411
19851223,-0.0102,0.0063,-0.003,0.00031,-0.00989
19851224,-0.0056,0.0023,0.002,0.00031,-0.00529
19851226,0.0019,0.0009,0.0002,0.00031,0.00221
19851227,0.0087,-0.0024,-0.001,0.00031,0.00901
19851230,0.0039,-0.0028,-0.0021,0.00031,0.00421
19851231,0.0031,0.0014,0.0028,0.00031,0.00341
19860102,-0.0063,0.0085,0.0039,0.00025,-0.00605
19860103,0.0056,-0.0008,0.0021,0.00025,0.00585
19860106,-0.0004,0.0009,0.001,0.00025,-0.00015
19860107,0.0138,-0.0042,0.0006,0.00025,0.01405
19860108,-0.0216,0.014,0.0033,0.00025,-0.02135
19860109,-0.0117,-0.0076,-0.0013,0.00025,-0.01145
19860110,-0.0002,0.0018,0.0025,0.00025,0.00005
19860113,0.0028,-0.0004,0.0029,0.00025,0.00305
19860114,0.0001,0.0043,-0.0002,0.00025,0.00035
19860115,0.0079,-0.0002,-0.0022,0.00025,0.00815
19860116,0.0046,-0.0001,-0.0038,0.00025,0.00485
19860117,-0.0017,0.0047,0.0018,0.00025,-0.00145
19860120,-0.0039,0.0019,0.0009,0.00025,-0.00365
19860121,-0.0067,0.0034,-0.002,0.00025,-0.00645
19860122,-0.0093,0.0044,0.0018,0.00025,-0.00905
19860123,0.0024,-0.0026,-0.0023,0.00025,0.00265
19860124,0.0095,-0.0022,-0.001,0.00025,0.00975
19860127,0.0045,-0.0033,-0.0016,0.00025,0.00475
19860128,0.0098,-0.0056,0.0006,0.00025,0.01005
19860129,0.0024,-0.007,-0.0028,0.00025,0.00265
19860130,-0.0034,0.0061,0.0008,0.00025,-0.00315
19860131,0.0092,-0.0046,-0.0001,0.00025,0.00945
19860203,0.0093,-0.0053,-0.006,0.00028,0.00958
19860204,-0.0025,0.0013,-0.0031,0.00028,-0.00222
19860205,0.0007,0,-0.0056,0.00028,0.00098
19860206,0.0026,0.0019,-0.0009,0.00028,0.00288
19860207,0.0049,0.0009,-0.0034,0.00028,0.00518
19860210,0.0066,-0.0041,-0.0012,0.00028,0.00688
19860211,0.0003,0.0018,-0.0003,0.00028,0.00058
19860212,0.0014,0.0018,0.0031,0.00028,0.00168
19860213,0.0057,-0.002,0.0004,0.00028,0.00598
19860214,0.0089,-0.0041,0.0014,0.00028,0.00918
19860218,0.0112,-0.0051,-0.0008,0.00028,0.01148
19860219,-0.0092,0.008,-0.0006,0.00028,-0.00892
19860220,0.0083,-0.0053,-0.0018,0.00028,0.00858
19860221,0.01,-0.0004,0.0015,0.00028,0.01028
19860224,-0.0012,0.0003,0.0036,0.00028,-0.00092
19860225,-0.0023,0.002,0.0036,0.00028,-0.00202
19860226,0.001,0.0009,0.0016,0.00028,0.00128
19860227,0.0114,-0.002,0.0017,0.00028,0.01168
19860228,0.0019,0.0036,-0.0001,0.00028,0.00218
19860303,-0.0039,0.0069,0,0.0003,-0.0036
19860304,-0.0014,0.0078,0.0015,0.0003,-0.0011
19860305,-0.002,-0.0029,0.001,0.0003,-0.0017
19860306,0.0041,0.0023,0.0001,0.0003,0.0044
19860307,0.0014,0.001,-0.0025,0.0003,0.0017
19860310,0.0043,-0.0008,-0.002,0.0003,0.0046
19860311,0.0186,-0.0109,0.0004,0.0003,0.0189
19860312,0.0045,0.0009,0.0025,0.0003,0.0048
19860313,0.002,-0.0013,-0.0033,0.0003,0.0023
19860314,0.0103,-0.0084,-0.0021,0.0003,0.0106
19860317,-0.0075,0.0002,-0.0032,0.0003,-0.0072
19860318,0.0047,0.0004,-0.0016,0.0003,0.005
19860319,-0.0017,0.0014,-0.0006,0.0003,-0.0014
19860320,0.0039,-0.0013,0.0002,0.0003,0.0042
19860321,-0.0083,0.0172,0.0069,0.0003,-0.008
19860324,0.0038,-0.0129,-0.0028,0.0003,0.0041
19860325,-0.0025,-0.001,0.0022,0.0003,-0.0022
19860326,0.0098,-0.0058,0.0006,0.0003,0.0101
19860327,0.0071,-0.0005,0.0007,0.0003,0.0074
19860331,0.0006,0.002,-0.0016,0.0003,0.0009
19860401,-0.0121,0.0086,0.0034,0.00024,-0.01186
19860402,0.0009,-0.0028,-0.001,0.00024,0.00114
19860403,-0.0101,0.008,0.0002,0.00024,-0.00986
19860404,-0.0145,0.0081,0.0025,0.00024,-0.01426
19860407,-0.0032,-0.0046,0.0012,0.00024,-0.00296
19860408,0.019,-0.0083,-0.0058,0.00024,0.01924
19860409,0.0021,0.0014,-0.0025,0.00024,0.00234
19860410,0.0097,-0.0036,-0.0042,0.00024,0.00994
19860411,-0.0008,0.0033,-0.0014,0.00024,-0.00056
19860414,0.0053,0.0001,-0.0056,0.00024,0.00554
19860415,0.0014,-0.0011,0.0015,0.00024,0.00164
19860416,0.0175,-0.0061,-0.0055,0.00024,0.01774
19860417,0.0033,0.0038,-0.002,0.00024,0.00354
19860418,-0.0011,0.0047,-0.0011,0.00024,-0.00086
19860421,0.0076,-0.0032,-0.0028,0.00024,0.00784
19860422,-0.0078,0.0072,0.001,0.00024,-0.00756
19860423,-0.0042,0.0001,0.0002,0.00024,-0.00396
19860424,0.0018,0.0028,-0.0051,0.00024,0.00204
19860425,0,0.0016,-0.0044,0.00024,0.00024
19860428,0.0017,-0.0027,-0.0017,0.00024,0.00194
19860429,-0.0097,0.0037,-0.0009,0.00024,-0.00946
19860430,-0.019,0.0062,0.0051,0.00024,-0.01876
19860501,-0.002,-0.0022,0.0028,0.00023,-0.00177
19860502,-0.0006,0.0017,0.0019,0.00023,-0.00037
19860505,0.0111,-0.0059,0.0012,0.00023,0.01133
19860506,-0.0012,0.0023,0.0003,0.00023,-0.00097
19860507,-0.0042,0.0022,0.0022,0.00023,-0.00397
19860508,0.005,0.001,0.0018,0.00023,0.00523
19860509,0.003,0.0014,0.0002,0.00023,0.00323
19860512,-0.0018,-0.002,0.003,0.00023,-0.00157
19860513,-0.004,0.0009,-0.0016,0.00023,-0.00377
19860514,0.0038,-0.0027,-0.004,0.00023,0.00403
19860515,-0.0109,0.0068,0.0029,0.00023,-0.01067
19860516,-0.0056,0.0047,0.0008,0.00023,-0.00537
19860519,0.0006,-0.0041,0.0007,0.00023,0.00083
19860520,0.0101,-0.0085,-0.0047,0.00023,0.01033
19860521,-0.0016,0.0034,0.0012,0.00023,-0.00137
19860522,0.0161,-0.009,-0.0017,0.00023,0.01633
19860523,0.0055,0.0002,-0.0007,0.00023,0.00573
19860527,0.0127,-0.0039,-0.003,0.00023,0.01293
19860528,0.0069,-0.0018,-0.0051,0.00023,0.00713
19860529,0.004,-0.0021,-0.0014,0.00023,0.00423
19860530,-0.0013,0.0039,0.0013,0.00023,-0.00107
19860602,-0.0075,0.0051,0.0005,0.00025,-0.00725
19860603,0.001,0.0002,-0.002,0.00025,0.00125
19860604,-0.0049,0.0054,-0.0021,0.00025,-0.00465
19860605,0.0043,-0.0045,0.0007,0.00025,0.00455
19860606,0.0001,0.0012,-0.0005,0.00025,0.00035
19860609,-0.02,0.0073,0.0032,0.00025,-0.01975
19860610,-0.0023,-0.0002,-0.0012,0.00025,-0.00205
19860611,0.0061,-0.0015,-0.0022,0.00025,0.00635
19860612,0.0017,0.0002,0.0004,0.00025,0.00195
19860613,0.0145,-0.008,-0.0015,0.00025,0.01475
19860616,0.0002,-0.0035,0.0067,0.00025,0.00045
19860617,-0.0057,0.001,0.0032,0.00025,-0.00545
19860618,0.0004,-0.0042,0.0029,0.00025,0.00065
19860619,-0.0017,0.0037,-0.0003,0.00025,-0.00145
19860620,0.0076,-0.0144,-0.0022,0.00025,0.00785
19860623,-0.0054,0.0068,0.0015,0.00025,-0.00515
19860624,0.0077,-0.0022,0,0.00025,0.00795
19860625,0.007,-0.0036,0.0008,0.00025,0.00725
19860626,-0.0005,0.0027,0.0013,0.00025,-0.00025
19860627,0.0029,-0.0021,0.0032,0.00025,0.00315
19860630,0.0052,0.0008,-0.0003,0.00025,0.00545
19860701,0.0047,-0.0001,-0.0058,0.00024,0.00494
19860702,0.0033,-0.0023,-0.0024,0.00024,0.00354
19860703,-0.0021,0.0029,0.0018,0.00024,-0.00186
19860707,-0.029,0.005,0.016,0.00024,-0.02876
19860708,-0.0152,-0.0107,0.0098,0.00024,-0.01496
19860709,0.0064,0.0001,-0.0024,0.00024,0.00664
19860710,0,-0.0016,0.0037,0.00024,0.00024
19860711,-0.0012,0.0025,0.0051,0.00024,-0.00096
19860714,-0.0165,-0.0008,0.0152,0.00024,-0.01626
19860715,-0.0168,0.0005,0.0107,0.00024,-0.01656
19860716,0.0038,-0.0018,-0.0006,0.00024,0.00404
19860717,0.0045,-0.0022,-0.0045,0.00024,0.00474
19860718,0.0005,-0.0018,-0.002,0.00024,0.00074
19860721,-0.0017,-0.003,0.0036,0.00024,-0.00146
19860722,0.0075,-0.0074,0.0008,0.00024,0.00774
19860723,0.0012,-0.001,-0.0012,0.00024,0.00144
19860724,-0.0029,-0.0017,-0.0008,0.00024,-0.00266
19860725,0.0076,-0.007,-0.0015,0.00024,0.00784
19860728,-0.0162,0.0041,0.002,0.00024,-0.01596
19860729,-0.0068,-0.0015,0.0035,0.00024,-0.00656
19860730,0.0048,-0.0094,-0.0003,0.00024,0.00504
19860731,-0.0012,0.0007,-0.0018,0.00024,-0.00096
19860801,-0.0043,0.0036,0.0041,0.00022,-0.00408
19860804,0.0011,-0.0125,0.0064,0.00022,0.00132
19860805,0.0026,-0.0001,0.0069,0.00022,0.00282
19860806,-0.0015,-0.0026,0.0027,0.00022,-0.00128
19860807,0.0024,-0.0006,0.0005,0.00022,0.00262
19860808,0.0002,0.0006,-0.0009,0.00022,0.00042
19860811,0.0149,-0.0078,-0.0045,0.00022,0.01512
19860812,0.0108,-0.0036,-0.0054,0.00022,0.01102
19860813,0.0092,-0.0026,0.0013,0.00022,0.00942
19860814,0.0035,0.0022,-0.0024,0.00022,0.00372
19860815,0.0023,-0.0002,0.004,0.00022,0.00252
19860818,0.0004,-0.0022,0.0023,0.00022,0.00062
19860819,-0.0026,0.0007,0.004,0.00022,-0.00238
19860820,0.0108,-0.0081,0.0063,0.00022,0.01102
19860821,-0.0004,0.0004,0.0025,0.00022,-0.00018
19860822,0.0013,-0.0012,0.0001,0.00022,0.00152
19860825,-0.008,0.0028,0.0026,0.00022,-0.00778
19860826,0.0153,-0.0132,0.002,0.00022,0.01552
19860827,0.0016,-0.0003,0.0034,0.00022,0.00182
19860828,-0.0009,0.0031,-0.0014,0.00022,-0.00068
19860829,0.0004,0.0018,-0.0012,0.00022,0.00062
19860902,-0.0141,0.0091,0.0075,0.00021,-0.01389
19860903,0.0026,-0.0062,0.0013,0.00021,0.00281
19860904,0.0126,-0.0036,0.0015,0.00021,0.01281
19860905,-0.0125,0.0082,-0.0018,0.00021,-0.01229
19860908,-0.0112,0.0019,-0.0018,0.00021,-0.01099
19860909,-0.0029,-0.0017,0.0018,0.00021,-0.00269
19860910,-0.0046,-0.0014,0.0027,0.00021,-0.00439
19860911,-0.0442,0.0113,0.0083,0.00021,-0.04399
19860912,-0.0185,0.0037,0.0051,0.00021,-0.01829
19860915,0.0026,-0.0075,0.0026,0.00021,0.00281
19860916,-0.0018,-0.0042,0.0024,0.00021,-0.00159
19860917,0.0031,0.0022,0.0003,0.00021,0.00331
19860918,0.0015,-0.0009,-0.0029,0.00021,0.00171
19860919,-0.0007,0.0033,0.0019,0.00021,-0.00049
19860922,0.0105,-0.0032,-0.0043,0.00021,0.01071
19860923,0.0045,0.002,0.001,0.00021,0.00471
19860924,0.0039,-0.0005,0.0001,0.00021,0.00411
19860925,-0.0153,0.0085,0.0043,0.00021,-0.01509
19860926,0.0004,0.0011,0.0026,0.00021,0.00061
19860929,-0.0099,0.0019,0.0035,0.00021,-0.00969
19860930,0.0065,0.0003,-0.0014,0.00021,0.00671
19861001,0.0083,-0.004,-0.0012,0.0002,0.0085
19861002,0.0012,0.0001,-0.0023,0.0002,0.0014
19861003,-0.0009,-0.001,0.0023,0.0002,-0.0007
19861006,0.0034,-0.0044,-0.003,0.0002,0.0036
19861007,-0.0018,-0.0004,0.0055,0.0002,-0.0016
19861008,0.0077,-0.0065,-0.0016,0.0002,0.0079
19861009,-0.0026,0.0027,-0.0001,0.0002,-0.0024
19861010,-0.001,0.0015,-0.0024,0.0002,-0.0008
19861013,0.0013,-0.0013,0.0006,0.0002,0.0015
19861014,-0.002,0.0009,-0.0045,0.0002,-0.0018
19861015,0.0121,-0.0054,-0.005,0.0002,0.0123
19861016,0.0027,-0.0021,0.0002,0.0002,0.0029
19861017,-0.0028,0.0024,-0.0004,0.0002,-0.0026
19861020,-0.0098,0.0045,0.0014,0.0002,-0.0096
19861021,-0.0005,0.0018,0.0011,0.0002,-0.0003
19861022,0.0014,-0.0013,-0.0012,0.0002,0.0016
19861023,0.0108,-0.0064,-0.0036,0.0002,0.011
19861024,-0.0026,0.0031,-0.0004,0.0002,-0.0024
19861027,0.0021,-0.0032,-0.0016,0.0002,0.0023
19861028,0.002,-0.0007,-0.001,0.0002,0.0022
19861029,0.0061,-0.0022,-0.0012,0.0002,0.0063
19861030,0.0101,-0.0051,0.0014,0.0002,0.0103
19861031,0.0005,0.0027,0.0031,0.0002,0.0007
19861103,0.006,-0.007,-0.0011,0.00021,0.00621
19861104,0.0021,0.0007,0.0001,0.00021,0.00231
19861105,0.0021,0.0012,0.0033,0.00021,0.00231
19861106,-0.0024,0.0004,0.0013,0.00021,-0.00219
19861107,-0.0002,0.0021,-0.0005,0.00021,0.00001
19861110,0.0006,0.001,0.0011,0.00021,0.00081
19861111,0.0032,-0.0021,-0.0006,0.00021,0.00341
19861112,-0.002,0.0006,0.0015,0.00021,-0.00179
19861113,-0.0128,0.007,0.0055,0.00021,-0.01259
19861114,0.0043,-0.0028,-0.0011,0.00021,0.00451
19861117,-0.0057,0.0004,-0.0008,0.00021,-0.00549
19861118,-0.0226,0.0104,0.003,0.00021,-0.02239
19861119,-0.0005,-0.0104,0.0006,0.00021,-0.00029
19861120,0.0158,-0.0079,-0.0013,0.00021,0.01601
19861121,0.0129,-0.0096,-0.0023,0.00021,0.01311
19861124,0.0055,-0.0045,-0.0025,0.00021,0.00571
19861125,0.0026,-0.0001,-0.0047,0.00021,0.00281
19861126,0.0015,-0.0016,-0.0041,0.00021,0.00171
19861128,0.0019,0.0029,0.0023,0.00021,0.00211
19861201,-0.0016,-0.0049,-0.001,0.00022,-0.00138
19861202,0.0171,-0.009,-0.0039,0.00022,0.01732
19861203,0.001,0.0002,-0.0032,0.00022,0.00122
19861204,-0.0018,0.003,-0.0015,0.00022,-0.00158
19861205,-0.0068,0.0041,0.0012,0.00022,-0.00658
19861208,-0.0011,-0.0022,0.0002,0.00022,-0.00088
19861209,-0.0068,0.0026,0.0023,0.00022,-0.00658
19861210,0.0051,-0.0047,0.0001,0.00022,0.00532
19861211,-0.0095,0.0042,0.0005,0.00022,-0.00928
19861212,-0.0045,-0.0004,0.0061,0.00022,-0.00428
19861215,0.0008,-0.0068,0.0036,0.00022,0.00102
19861216,0.006,-0.0042,-0.0008,0.00022,0.00622
19861217,-0.0082,0.0039,-0.0004,0.00022,-0.00798
19861218,-0.0036,0.0009,0,0.00022,-0.00338
19861219,0.0083,-0.0013,-0.001,0.00022,0.00852
19861222,-0.0035,-0.0018,0.0046,0.00022,-0.00328
19861223,-0.0099,0.0008,0.0002,0.00022,-0.00968
19861224,0.0032,0.0018,-0.0003,0.00022,0.00342
19861226,0.0011,0.0009,-0.0013,0.00022,0.00132
19861229,-0.009,0.0013,0.0008,0.00022,-0.00878
19861230,-0.0054,0.0025,-0.0013,0.00022,-0.00518
19861231,-0.0037,0.0105,-0.0015,0.00022,-0.00348
19870102,0.0179,-0.0029,-0.0002,0.0002,0.0181
19870105,0.0245,-0.001,-0.0034,0.0002,0.0247
19870106,0.0043,0.0036,-0.0062,0.0002,0.0045
19870107,0.0113,0.0019,-0.006,0.0002,0.0115
19870108,0.0082,0.0027,-0.0033,0.0002,0.0084
19870109,0.0058,0.0023,0.0018,0.0002,0.006
19870112,0.007,0.0042,0.0024,0.0002,0.0072
19870113,-0.0009,0.003,0.0012,0.0002,-0.0007
19870114,0.0094,-0.0013,-0.0048,0.0002,0.0096
19870115,0.0089,-0.0004,-0.005,0.0002,0.0091
19870116,-0.0002,-0.0083,0.0006,0.0002,0
19870119,0.0098,-0.005,-0.0077,0.0002,0.01
19870120,-0.0009,-0.0006,0.0044,0.0002,-0.0007
19870121,-0.0051,-0.0031,-0.0001,0.0002,-0.0049
19870122,0.0185,-0.0127,-0.0069,0.0002,0.0187
19870123,-0.0114,0.0067,0.0019,0.0002,-0.0112
19870126,-0.0038,-0.0038,0.0035,0.0002,-0.0036
19870127,0.013,-0.0062,-0.0059,0.0002,0.0132
19870128,0.0056,-0.0022,-0.0024,0.0002,0.0058
19870129,-0.0036,0.0038,0.0039,0.0002,-0.0034
19870130,-0.0002,0.0019,0.0029,0.0002,0
19870202,0.0097,0.0023,-0.0036,0.00023,0.00993
19870203,-0.0003,0.0071,-0.0031,0.00023,-0.00007
19870204,0.0122,0.0005,-0.0004,0.00023,0.01243
19870205,0.0068,0.0015,-0.0017,0.00023,0.00703
19870206,-0.0021,0.0063,-0.0007,0.00023,-0.00187
19870209,-0.0062,0.0035,-0.0012,0.00023,-0.00597
19870210,-0.0099,0.0063,0,0.00023,-0.00967
19870211,0.0086,0.0017,-0.0092,0.00023,0.00883
19870212,-0.0046,0.0083,-0.0044,0.00023,-0.00437
19870213,0.0125,-0.0063,-0.0085,0.00023,0.01273
19870217,0.0168,-0.0069,-0.0106,0.00023,0.01703
19870218,-0.0002,-0.0025,0.0019,0.00023,0.00003
19870219,0.0012,-0.0014,0.0026,0.00023,0.00143
19870220,-0.0002,0.0004,0.0018,0.00023,0.00003
19870223,-0.0086,0.0033,-0.0008,0.00023,-0.00837
19870224,0.002,0.0024,-0.0051,0.00023,0.00223
19870225,0.0044,0.0011,-0.0088,0.00023,0.00463
19870226,-0.0022,0.0049,-0.0037,0.00023,-0.00197
19870227,0.0037,0.0008,-0.0012,0.00023,0.00393
19870302,-0.0022,0.0028,0.0029,0.00021,-0.00199
19870303,0.0021,-0.0029,0.0031,0.00021,0.00231
19870304,0.0125,-0.0064,-0.0023,0.00021,0.01271
19870305,0.0059,-0.0018,-0.0038,0.00021,0.00611
19870306,-0.0002,0.0018,0.0032,0.00021,0.00001
19870309,-0.0067,0.0034,0.0019,0.00021,-0.00649
19870310,0.0079,-0.0029,-0.005,0.00021,0.00811
19870311,-0.0008,0.0055,-0.0017,0.00021,-0.00059
19870312,0.0029,0.002,0,0.00021,0.00311
19870313,-0.0038,0.0038,0.0038,0.00021,-0.00359
19870316,-0.006,0.0014,0.0019,0.00021,-0.00579
19870317,0.0117,-0.0066,-0.0026,0.00021,0.01191
19870318,0.0006,0.0004,0.0035,0.00021,0.00081
19870319,0.0043,-0.0011,-0.0021,0.00021,0.00451
19870320,0.0106,-0.0036,-0.0011,0.00021,0.01081
19870323,0.0065,-0.0102,-0.0004,0.00021,0.00671
19870324,0.0011,-0.0019,0.0016,0.00021,0.00131
19870325,-0.0025,0.0028,0.0014,0.00021,-0.00229
19870326,0.0017,0.002,0.0029,0.00021,0.00191
19870327,-0.0132,0.0115,0.0028,0.00021,-0.01299
19870330,-0.0227,0.0038,0.0071,0.00021,-0.02249
19870331,0.0069,0.0001,-0.002,0.00021,0.00711
19870401,0.0008,-0.0064,-0.0009,0.00021,0.00101
19870402,0.004,0.003,-0.0017,0.00021,0.00421
19870403,0.0192,-0.0083,-0.0071,0.00021,0.01941
19870406,0.004,-0.0025,-0.0014,0.00021,0.00421
19870407,-0.0141,0.0098,0.0042,0.00021,-0.01389
19870408,0.0007,-0.0002,-0.0022,0.00021,0.00091
19870409,-0.0133,0.007,-0.0021,0.00021,-0.01309
19870410,-0.0027,-0.0001,-0.0016,0.00021,-0.00249
19870413,-0.0206,0.0085,0.0013,0.00021,-0.02039
19870414,-0.0248,-0.0031,-0.0014,0.00021,-0.02459
19870415,0.0159,-0.011,0.0001,0.00021,0.01611
19870416,0.0094,-0.0026,0.0048,0.00021,0.00961
19870420,-0.0031,-0.0006,0.0016,0.00021,-0.00289
19870421,0.0175,-0.0197,-0.0035,0.00021,0.01771
19870422,-0.0143,0.0155,-0.0011,0.00021,-0.01409
19870423,-0.0021,-0.0004,0.0015,0.00021,-0.00189
19870424,-0.0163,0.0078,0.003,0.00021,-0.01609
19870427,-0.002,-0.009,0.0022,0.00021,-0.00179
19870428,0.0045,0.0007,-0.0008,0.00021,0.00471
19870429,0.0066,-0.0024,0.0004,0.00021,0.00681
19870430,0.0112,-0.0043,0.0005,0.00021,0.01141
19870501,-0.0013,0.0005,0.0022,0.00019,-0.00111
19870504,0.0032,-0.0041,-0.0008,0.00019,0.00339
19870505,0.0177,-0.0086,-0.0034,0.00019,0.01789
